day,network,kind,metric,n,of,value
2026-09-15,agglobus-bourges,trip_updates,no_trip_id,,,0
2026-09-15,agglobus-bourges,trip_updates,trip_join,130,130,
2026-09-15,agglobus-bourges,trip_updates,stop_updates_timed,4367,4367,
2026-09-15,agglobus-bourges,trip_updates,cancelled,0,130,
2026-09-15,agglobus-bourges,alerts,samples,,,2
2026-09-15,agglobus-bourges,alerts,ok,,,2
2026-09-15,agglobus-bourges,alerts,header_age_seconds,,,5
2026-09-15,agglobus-bourges,alerts,entities,,,9
2026-09-15,agglobus-bourges,alerts,informed_resolved,66,66,
2026-09-15,azalys,static,state,,,ok
2026-09-15,azalys,static,age_hours,,,4.8
2026-09-15,azalys,static,timetable_ends_on,,,2026-10-18
2026-09-15,azalys,static,days_left,,,33
2026-09-15,azalys,trip_updates,samples,,,2
2026-09-15,azalys,trip_updates,ok,,,2
2026-09-15,azalys,trip_updates,header_age_seconds,,,20
2026-09-15,azalys,trip_updates,entities,,,31
2026-09-15,azalys,trip_updates,no_trip_id,,,0
2026-09-15,azalys,trip_updates,trip_join,63,63,
2026-09-15,azalys,trip_updates,stop_updates_timed,1569,1569,
2026-09-15,azalys,trip_updates,cancelled,0,63,
2026-09-15,azalys,vehicle_positions,samples,,,2
2026-09-15,azalys,vehicle_positions,ok,,,2
2026-09-15,azalys,vehicle_positions,header_age_seconds,,,21
2026-09-15,azalys,vehicle_positions,entities,,,16
2026-09-15,azalys,vehicle_positions,with_position,33,33,
2026-09-15,azalys,vehicle_positions,with_trip_id,33,33,
2026-09-15,azalys,vehicle_positions,with_route_id,33,33,
2026-09-15,azalys,vehicle_positions,trip_join,33,33,
2026-09-15,filbleu,static,state,,,ok
2026-09-15,filbleu,static,age_hours,,,90.8
2026-09-15,filbleu,static,timetable_ends_on,,,2027-01-01
2026-09-15,filbleu,static,days_left,,,108
2026-09-15,filbleu,vehicle_positions,samples,,,2
2026-09-15,filbleu,vehicle_positions,ok,,,2
2026-09-15,filbleu,vehicle_positions,header_age_seconds,,,27
2026-09-15,filbleu,vehicle_positions,entities,,,111
2026-09-15,filbleu,vehicle_positions,with_position,222,222,
2026-09-15,filbleu,vehicle_positions,with_trip_id,221,222,
2026-09-15,filbleu,vehicle_positions,with_route_id,0,222,
2026-09-15,filbleu,vehicle_positions,trip_join,221,221,
2026-09-15,filibus,static,state,,,ok
2026-09-15,filibus,static,age_hours,,,159.4
2026-09-15,filibus,static,timetable_ends_on,,,2027-07-02
2026-09-15,filibus,static,days_left,,,290
2026-09-15,filibus,trip_updates,samples,,,2
2026-09-15,filibus,trip_updates,ok,,,2
2026-09-15,filibus,trip_updates,header_age_seconds,,,0
2026-09-15,filibus,trip_updates,entities,,,93
2026-09-15,filibus,trip_updates,no_trip_id,,,0
2026-09-15,filibus,trip_updates,trip_join,97,97,
2026-09-15,filibus,trip_updates,stop_updates_timed,97,97,
2026-09-15,filibus,trip_updates,cancelled,0,97,
2026-09-15,filibus,vehicle_positions,samples,,,2
2026-09-15,filibus,vehicle_positions,ok,,,2
2026-09-15,filibus,vehicle_positions,header_age_seconds,,,0
2026-09-15,filibus,vehicle_positions,entities,,,93
2026-09-15,filibus,vehicle_positions,with_position,89,89,
2026-09-15,filibus,vehicle_positions,with_trip_id,89,89,
2026-09-15,filibus,vehicle_positions,with_route_id,89,89,
2026-09-15,filibus,vehicle_positions,trip_join,89,89,
2026-09-15,horizon,static,state,,,ok
2026-09-15,horizon,static,age_hours,,,159.6
2026-09-15,horizon,static,timetable_ends_on,,,2027-08-31
2026-09-15,horizon,static,days_left,,,350
2026-09-15,levib,static,state,,,ok
2026-09-15,levib,static,age_hours,,,159.5
2026-09-15,levib,static,timetable_ends_on,,,2027-07-31
2026-09-15,levib,static,days_left,,,319
2026-09-15,levib,trip_updates,samples,,,2
2026-09-15,levib,trip_updates,ok,,,2
2026-09-15,levib,trip_updates,header_age_seconds,,,13
2026-09-15,levib,trip_updates,entities,,,0
2026-09-15,levib,trip_updates,no_trip_id,,,0
2026-09-15,levib,trip_updates,trip_join,0,0,
2026-09-15,levib,trip_updates,stop_updates_timed,0,0,
2026-09-15,levib,trip_updates,cancelled,0,0,
2026-09-15,levib,vehicle_positions,samples,,,2
2026-09-15,levib,vehicle_positions,ok,,,2
2026-09-15,levib,vehicle_positions,header_age_seconds,,,13
2026-09-15,levib,vehicle_positions,entities,,,0
2026-09-15,levib,vehicle_positions,with_position,0,0,
2026-09-15,levib,vehicle_positions,with_trip_id,0,0,
2026-09-15,levib,vehicle_positions,with_route_id,0,0,
2026-09-15,levib,vehicle_positions,trip_join,0,0,
2026-09-15,levib,alerts,samples,,,2
2026-09-15,levib,alerts,ok,,,2
2026-09-15,levib,alerts,header_age_seconds,,,8
2026-09-15,levib,alerts,entities,,,4
2026-09-15,levib,alerts,informed_resolved,132,132,
2026-09-15,remi,static,state,,,ok
2026-09-15,remi,static,age_hours,,,14.8
2026-09-15,remi,static,timetable_ends_on,,,2027-08-31
2026-09-15,remi,static,days_left,,,350
2026-09-15,remi,trip_updates,samples,,,2
2026-09-15,remi,trip_updates,ok,,,2
2026-09-15,remi,trip_updates,header_age_seconds,,,7
2026-09-15,remi,trip_updates,entities,,,69
2026-09-15,remi,trip_updates,no_trip_id,,,0
2026-09-15,remi,trip_updates,trip_join,76,76,
2026-09-15,remi,trip_updates,stop_updates_timed,2008,2026,
2026-09-15,remi,trip_updates,cancelled,0,76,
2026-09-15,remi,vehicle_positions,samples,,,2
2026-09-15,remi,vehicle_positions,ok,,,2
2026-09-15,remi,vehicle_positions,header_age_seconds,,,8
2026-09-15,remi,vehicle_positions,entities,,,38
2026-09-15,remi,vehicle_positions,with_position,77,77,
2026-09-15,remi,vehicle_positions,with_trip_id,77,77,
2026-09-15,remi,vehicle_positions,with_route_id,77,77,
2026-09-15,remi,vehicle_positions,trip_join,77,77,
2026-09-15,remi,alerts,samples,,,2
2026-09-15,remi,alerts,ok,,,2
2026-09-15,remi,alerts,header_age_seconds,,,20
2026-09-15,remi,alerts,entities,,,10
2026-09-15,remi,alerts,informed_resolved,0,32,
2026-09-15,tao,static,state,,,ok
2026-09-15,tao,static,age_hours,,,7.8
2026-09-15,tao,static,timetable_ends_on,,,2027-01-03
2026-09-15,tao,static,days_left,,,110
2026-09-15,tao,trip_updates,samples,,,2
2026-09-15,tao,trip_updates,ok,,,2
2026-09-15,tao,trip_updates,header_age_seconds,,,51
2026-09-15,tao,trip_updates,entities,,,1448
2026-09-15,tao,trip_updates,no_trip_id,,,0
2026-09-15,tao,trip_updates,trip_join,2896,2896,
2026-09-15,tao,trip_updates,stop_updates_timed,85318,85318,
2026-09-15,tao,trip_updates,cancelled,0,2896,
2026-09-15,muvistrada,static,state,,,ok
2026-09-15,muvistrada,static,age_hours,,,159.6
2026-09-15,muvistrada,static,timetable_ends_on,,,2026-12-31
2026-09-15,muvistrada,static,days_left,,,107
2026-09-15,via-strada,static,state,,,ok
2026-09-15,via-strada,static,age_hours,,,159.7
2026-09-15,via-strada,static,timetable_ends_on,,,2030-12-31
2026-09-15,via-strada,static,days_left,,,1568
2026-09-15,via-strada,trip_updates,samples,,,2
2026-09-15,via-strada,trip_updates,ok,,,2
2026-09-15,via-strada,trip_updates,header_age_seconds,,,18
2026-09-15,via-strada,trip_updates,entities,,,5
2026-09-15,via-strada,trip_updates,no_trip_id,,,0
2026-09-15,via-strada,trip_updates,trip_join,6,10,
2026-09-15,via-strada,trip_updates,stop_updates_timed,113,120,
2026-09-15,via-strada,trip_updates,cancelled,0,10,
2026-09-15,sncf,static,state,,,ok
2026-09-15,sncf,static,age_hours,,,0.8
2026-09-15,sncf,static,timetable_ends_on,,,
2026-09-15,sncf,static,days_left,,,
2026-09-15,sncf,trip_updates,samples,,,2
2026-09-15,sncf,trip_updates,ok,,,2
2026-09-15,sncf,trip_updates,header_age_seconds,,,49
2026-09-15,sncf,trip_updates,entities,,,1221
2026-09-15,sncf,trip_updates,no_trip_id,,,0
2026-09-15,sncf,trip_updates,trip_join,2138,2443,
2026-09-15,sncf,trip_updates,stop_updates_timed,21074,21074,
2026-09-15,sncf,trip_updates,cancelled,22,2443,
2026-09-15,sncf,alerts,samples,,,2
2026-09-15,sncf,alerts,ok,,,2
2026-09-15,sncf,alerts,header_age_seconds,,,65
2026-09-15,sncf,alerts,entities,,,486
2026-09-15,sncf,alerts,informed_resolved,979,979,
2026-09-15,cts,static,state,,,ok
2026-09-15,cts,static,age_hours,,,112.8
2026-09-15,cts,static,timetable_ends_on,,,2027-03-09
2026-09-15,cts,static,days_left,,,175
2026-09-15,fluo,static,state,,,ok
2026-09-15,fluo,static,age_hours,,,10.8
2026-09-15,fluo,static,timetable_ends_on,,,2027-08-29
2026-09-15,fluo,static,days_left,,,348
2026-09-15,reims,static,state,,,ok
2026-09-15,reims,static,age_hours,,,64.8
2026-09-15,reims,static,timetable_ends_on,,,2026-11-01
2026-09-15,reims,static,days_left,,,47
2026-09-15,reims,trip_updates,samples,,,2
2026-09-15,reims,trip_updates,ok,,,2
2026-09-15,reims,trip_updates,header_age_seconds,,,38
2026-09-15,reims,trip_updates,entities,,,311
2026-09-15,reims,trip_updates,no_trip_id,,,0
2026-09-15,reims,trip_updates,trip_join,622,622,
2026-09-15,reims,trip_updates,stop_updates_timed,12410,12410,
2026-09-15,reims,trip_updates,cancelled,0,622,
2026-09-15,imagine,static,state,,,ok
2026-09-15,imagine,static,age_hours,,,159.7
2026-09-15,imagine,static,timetable_ends_on,,,2027-12-31
2026-09-15,imagine,static,days_left,,,472
2026-09-15,imagine,trip_updates,samples,,,2
2026-09-15,imagine,trip_updates,ok,,,2
2026-09-15,imagine,trip_updates,header_age_seconds,,,42
2026-09-15,imagine,trip_updates,entities,,,68
2026-09-15,imagine,trip_updates,no_trip_id,,,0
2026-09-15,imagine,trip_updates,trip_join,136,136,
2026-09-15,imagine,trip_updates,stop_updates_timed,2778,2778,
2026-09-15,imagine,trip_updates,cancelled,0,136,
2026-09-15,lemet,static,state,,,ok
2026-09-15,lemet,static,age_hours,,,14.8
2026-09-15,lemet,static,timetable_ends_on,,,2026-10-14
2026-09-15,lemet,static,days_left,,,29
2026-09-15,lemet,trip_updates,samples,,,2
2026-09-15,lemet,trip_updates,ok,,,2
2026-09-15,lemet,trip_updates,header_age_seconds,,,15
2026-09-15,lemet,trip_updates,entities,,,252
2026-09-15,lemet,trip_updates,no_trip_id,,,0
2026-09-15,lemet,trip_updates,trip_join,505,505,
2026-09-15,lemet,trip_updates,stop_updates_timed,7109,7109,
2026-09-15,lemet,trip_updates,cancelled,0,505,
2026-09-15,lemet,vehicle_positions,samples,,,2
2026-09-15,lemet,vehicle_positions,ok,,,2
2026-09-15,lemet,vehicle_positions,header_age_seconds,,,15
2026-09-15,lemet,vehicle_positions,entities,,,111
2026-09-15,lemet,vehicle_positions,with_position,223,223,
2026-09-15,lemet,vehicle_positions,with_trip_id,223,223,
2026-09-15,lemet,vehicle_positions,with_route_id,223,223,
2026-09-15,lemet,vehicle_positions,trip_join,223,223,
2026-09-15,sitac-chalons,static,state,,,ok
2026-09-15,sitac-chalons,static,age_hours,,,9.8
2026-09-15,sitac-chalons,static,timetable_ends_on,,,2026-10-17
2026-09-15,sitac-chalons,static,days_left,,,32
2026-09-15,sitac-chalons,trip_updates,samples,,,2
2026-09-15,sitac-chalons,trip_updates,ok,,,2
2026-09-15,sitac-chalons,trip_updates,header_age_seconds,,,32
2026-09-15,sitac-chalons,trip_updates,entities,,,30
2026-09-15,sitac-chalons,trip_updates,no_trip_id,,,0
2026-09-15,sitac-chalons,trip_updates,trip_join,61,61,
2026-09-15,sitac-chalons,trip_updates,stop_updates_timed,1038,1038,
2026-09-15,sitac-chalons,trip_updates,cancelled,0,61,
2026-09-15,solea,static,state,,,ok
2026-09-15,solea,static,age_hours,,,159.8
2026-09-15,solea,static,timetable_ends_on,,,2027-06-25
2026-09-15,solea,static,days_left,,,283
2026-09-15,stan,static,state,,,ok
2026-09-15,stan,static,age_hours,,,159.7
2026-09-15,stan,static,timetable_ends_on,,,2026-12-30
2026-09-15,stan,static,days_left,,,106
2026-09-15,stan,trip_updates,samples,,,2
2026-09-15,stan,trip_updates,ok,,,2
2026-09-15,stan,trip_updates,header_age_seconds,,,30
2026-09-15,stan,trip_updates,entities,,,235
2026-09-15,stan,trip_updates,no_trip_id,,,0
2026-09-15,stan,trip_updates,trip_join,470,470,
2026-09-15,stan,trip_updates,stop_updates_timed,11106,11106,
2026-09-15,stan,trip_updates,cancelled,1,470,
2026-09-15,tac-charleville,static,state,,,ok
2026-09-15,tac-charleville,static,age_hours,,,159.8
2026-09-15,tac-charleville,static,timetable_ends_on,,,2027-07-11
2026-09-15,tac-charleville,static,days_left,,,299
2026-09-15,tac-charleville,trip_updates,samples,,,2
2026-09-15,tac-charleville,trip_updates,ok,,,2
2026-09-15,tac-charleville,trip_updates,header_age_seconds,,,26
2026-09-15,tac-charleville,trip_updates,entities,,,65
2026-09-15,tac-charleville,trip_updates,no_trip_id,,,0
2026-09-15,tac-charleville,trip_updates,trip_join,131,131,
2026-09-15,tac-charleville,trip_updates,stop_updates_timed,2873,2873,
2026-09-15,tac-charleville,trip_updates,cancelled,0,131,
2026-09-15,tcat,static,state,,,ok
2026-09-15,tcat,static,age_hours,,,159.7
2026-09-15,tcat,static,timetable_ends_on,,,2026-10-18
2026-09-15,tcat,static,days_left,,,33
2026-09-15,temob,static,state,,,ok
2026-09-15,temob,static,age_hours,,,159.6
2026-09-15,temob,static,timetable_ends_on,,,2027-08-29
2026-09-15,temob,static,days_left,,,348
2026-09-15,temob,trip_updates,samples,,,2
2026-09-15,temob,trip_updates,ok,,,2
2026-09-15,temob,trip_updates,header_age_seconds,,,58
2026-09-15,temob,trip_updates,entities,,,37
2026-09-15,temob,trip_updates,no_trip_id,,,0
2026-09-15,temob,trip_updates,trip_join,74,74,
2026-09-15,temob,trip_updates,stop_updates_timed,1914,1914,
2026-09-15,temob,trip_updates,cancelled,0,74,
2026-09-15,trace,static,state,,,ok
2026-09-15,trace,static,age_hours,,,122.8
2026-09-15,trace,static,timetable_ends_on,,,2026-11-15
2026-09-15,trace,static,days_left,,,61
2026-09-15,agglobus-cayenne,static,state,,,ok
2026-09-15,agglobus-cayenne,static,age_hours,,,159.8
2026-09-15,agglobus-cayenne,static,timetable_ends_on,,,2026-12-31
2026-09-15,agglobus-cayenne,static,days_left,,,107
2026-09-15,ametis,static,state,,,ok
2026-09-15,ametis,static,age_hours,,,17.8
2026-09-15,ametis,static,timetable_ends_on,,,2026-11-19
2026-09-15,ametis,static,days_left,,,65
2026-09-15,ametis,trip_updates,samples,,,2
2026-09-15,ametis,trip_updates,ok,,,2
2026-09-15,ametis,trip_updates,header_age_seconds,,,14
2026-09-15,ametis,trip_updates,entities,,,88
2026-09-15,ametis,trip_updates,no_trip_id,,,0
2026-09-15,ametis,trip_updates,trip_join,176,176,
2026-09-15,ametis,trip_updates,stop_updates_timed,6067,6067,
2026-09-15,ametis,trip_updates,cancelled,1,176,
2026-09-15,ametis,vehicle_positions,samples,,,2
2026-09-15,ametis,vehicle_positions,ok,,,2
2026-09-15,ametis,vehicle_positions,header_age_seconds,,,14
2026-09-15,ametis,vehicle_positions,entities,,,78
2026-09-15,ametis,vehicle_positions,with_position,157,157,
2026-09-15,ametis,vehicle_positions,with_trip_id,139,157,
2026-09-15,ametis,vehicle_positions,with_route_id,139,157,
2026-09-15,ametis,vehicle_positions,trip_join,139,139,
2026-09-15,artis,static,state,,,ok
2026-09-15,artis,static,age_hours,,,159.8
2026-09-15,artis,static,timetable_ends_on,,,2027-08-29
2026-09-15,artis,static,days_left,,,348
2026-09-15,axo,static,state,,,ok
2026-09-15,axo,static,age_hours,,,20.8
2026-09-15,axo,static,timetable_ends_on,,,2026-12-31
2026-09-15,axo,static,days_left,,,107
2026-09-15,axo,trip_updates,samples,,,2
2026-09-15,axo,trip_updates,ok,,,2
2026-09-15,axo,trip_updates,header_age_seconds,,,0
2026-09-15,axo,trip_updates,entities,,,43
2026-09-15,axo,trip_updates,no_trip_id,,,0
2026-09-15,axo,trip_updates,trip_join,87,87,
2026-09-15,axo,trip_updates,stop_updates_timed,2060,2060,
2026-09-15,axo,trip_updates,cancelled,1,87,
2026-09-15,axo,vehicle_positions,samples,,,2
2026-09-15,axo,vehicle_positions,ok,,,2
2026-09-15,axo,vehicle_positions,header_age_seconds,,,0
2026-09-15,axo,vehicle_positions,entities,,,20
2026-09-15,axo,vehicle_positions,with_position,41,41,
2026-09-15,axo,vehicle_positions,with_trip_id,41,41,
2026-09-15,axo,vehicle_positions,with_route_id,41,41,
2026-09-15,axo,vehicle_positions,trip_join,41,41,
2026-09-15,corolis,static,state,,,ok
2026-09-15,corolis,static,age_hours,,,159.4
2026-09-15,corolis,static,timetable_ends_on,,,2026-12-31
2026-09-15,corolis,static,days_left,,,107
2026-09-15,corolis,trip_updates,samples,,,2
2026-09-15,corolis,trip_updates,ok,,,2
2026-09-15,corolis,trip_updates,header_age_seconds,,,0
2026-09-15,corolis,trip_updates,entities,,,48
2026-09-15,corolis,trip_updates,no_trip_id,,,0
2026-09-15,corolis,trip_updates,trip_join,96,96,
2026-09-15,corolis,trip_updates,stop_updates_timed,1766,1766,
2026-09-15,corolis,trip_updates,cancelled,0,96,
2026-09-15,corolis,vehicle_positions,samples,,,2
2026-09-15,corolis,vehicle_positions,ok,,,2
2026-09-15,corolis,vehicle_positions,header_age_seconds,,,0
2026-09-15,corolis,vehicle_positions,entities,,,21
2026-09-15,corolis,vehicle_positions,with_position,43,43,
2026-09-15,corolis,vehicle_positions,with_trip_id,43,43,
2026-09-15,corolis,vehicle_positions,with_route_id,43,43,
2026-09-15,corolis,vehicle_positions,trip_join,43,43,
2026-09-15,dkbus,static,state,,,ok
2026-09-15,dkbus,static,age_hours,,,159.8
2026-09-15,dkbus,static,timetable_ends_on,,,2026-12-31
2026-09-15,dkbus,static,days_left,,,107
2026-09-15,dkbus,trip_updates,samples,,,2
2026-09-15,dkbus,trip_updates,ok,,,2
2026-09-15,dkbus,trip_updates,header_age_seconds,,,0
2026-09-15,dkbus,trip_updates,entities,,,413
2026-09-15,dkbus,trip_updates,no_trip_id,,,0
2026-09-15,dkbus,trip_updates,trip_join,642,642,
2026-09-15,dkbus,trip_updates,stop_updates_timed,14016,14016,
2026-09-15,dkbus,trip_updates,cancelled,0,642,
2026-09-15,dkbus,vehicle_positions,samples,,,2
2026-09-15,dkbus,vehicle_positions,ok,,,2
2026-09-15,dkbus,vehicle_positions,header_age_seconds,,,0
2026-09-15,dkbus,vehicle_positions,entities,,,413
2026-09-15,dkbus,vehicle_positions,with_position,184,184,
2026-09-15,dkbus,vehicle_positions,with_trip_id,125,184,
2026-09-15,dkbus,vehicle_positions,with_route_id,184,184,
2026-09-15,dkbus,vehicle_positions,trip_join,125,125,
2026-09-15,ilevia,static,state,,,ok
2026-09-15,ilevia,static,age_hours,,,3.8
2026-09-15,ilevia,static,timetable_ends_on,,,2027-07-02
2026-09-15,ilevia,static,days_left,,,290
2026-09-15,ilevia,trip_updates,samples,,,2
2026-09-15,ilevia,trip_updates,ok,,,2
2026-09-15,ilevia,trip_updates,header_age_seconds,,,5
2026-09-15,ilevia,trip_updates,entities,,,357
2026-09-15,ilevia,trip_updates,no_trip_id,,,0
2026-09-15,ilevia,trip_updates,trip_join,715,715,
2026-09-15,ilevia,trip_updates,stop_updates_timed,7403,7403,
2026-09-15,ilevia,trip_updates,cancelled,0,715,
2026-09-15,marineo,static,state,,,ok
2026-09-15,marineo,static,age_hours,,,159.8
2026-09-15,marineo,static,timetable_ends_on,,,2027-07-03
2026-09-15,marineo,static,days_left,,,291
2026-09-15,marineo,trip_updates,samples,,,2
2026-09-15,marineo,trip_updates,ok,,,2
2026-09-15,marineo,trip_updates,header_age_seconds,,,26
2026-09-15,marineo,trip_updates,entities,,,74
2026-09-15,marineo,trip_updates,no_trip_id,,,0
2026-09-15,marineo,trip_updates,trip_join,148,148,
2026-09-15,marineo,trip_updates,stop_updates_timed,2644,2644,
2026-09-15,marineo,trip_updates,cancelled,0,148,
2026-09-15,marineo,alerts,samples,,,2
2026-09-15,marineo,alerts,ok,,,2
2026-09-15,marineo,alerts,header_age_seconds,,,1
2026-09-15,marineo,alerts,entities,,,11
2026-09-15,marineo,alerts,informed_resolved,48,48,
2026-09-15,sitac-calais,static,state,,,ok
2026-09-15,sitac-calais,static,age_hours,,,159.5
2026-09-15,sitac-calais,static,timetable_ends_on,,,2027-06-27
2026-09-15,sitac-calais,static,days_left,,,285
2026-09-15,sitac-calais,trip_updates,samples,,,2
2026-09-15,sitac-calais,trip_updates,ok,,,2
2026-09-15,sitac-calais,trip_updates,header_age_seconds,,,0
2026-09-15,sitac-calais,trip_updates,entities,,,66
2026-09-15,sitac-calais,trip_updates,no_trip_id,,,0
2026-09-15,sitac-calais,trip_updates,trip_join,67,67,
2026-09-15,sitac-calais,trip_updates,stop_updates_timed,1258,1262,
2026-09-15,sitac-calais,trip_updates,cancelled,0,67,
2026-09-15,sitac-calais,vehicle_positions,samples,,,2
2026-09-15,sitac-calais,vehicle_positions,ok,,,2
2026-09-15,sitac-calais,vehicle_positions,header_age_seconds,,,0
2026-09-15,sitac-calais,vehicle_positions,entities,,,66
2026-09-15,sitac-calais,vehicle_positions,with_position,64,64,
2026-09-15,sitac-calais,vehicle_positions,with_trip_id,64,64,
2026-09-15,sitac-calais,vehicle_positions,with_route_id,64,64,
2026-09-15,sitac-calais,vehicle_positions,trip_join,64,64,
2026-09-15,sitac-calais,alerts,samples,,,2
2026-09-15,sitac-calais,alerts,ok,,,2
2026-09-15,sitac-calais,alerts,header_age_seconds,,,0
2026-09-15,sitac-calais,alerts,entities,,,66
2026-09-15,sitac-calais,alerts,informed_resolved,0,0,
2026-09-15,tadao,static,state,,,ok
2026-09-15,tadao,static,age_hours,,,24.7
2026-09-15,tadao,static,timetable_ends_on,,,2027-01-03
2026-09-15,tadao,static,days_left,,,110
2026-09-15,tadao,trip_updates,samples,,,2
2026-09-15,tadao,trip_updates,ok,,,2
2026-09-15,tadao,trip_updates,header_age_seconds,,,33
2026-09-15,tadao,trip_updates,entities,,,175
2026-09-15,tadao,trip_updates,no_trip_id,,,0
2026-09-15,tadao,trip_updates,trip_join,346,346,
2026-09-15,tadao,trip_updates,stop_updates_timed,1526,1526,
2026-09-15,tadao,trip_updates,cancelled,0,346,
2026-09-15,tic,static,state,,,ok
2026-09-15,tic,static,age_hours,,,159.8
